1605,Fernand Mayembo,DF,Ajaccio,27,1996
1606,Borja Mayoral,FW,Getafe,25,1997
1607,Noussair Mazraoui,DF,Bayern Munich,25,1997
1608,Pasquale Mazzocchi,DF,Salernitana,27,1995
1609,Kevin Mbabu,DFFW,Fulham,27,1995
1610,Kylian Mbappé,FW,Paris S-G,24,1998
1611,Mamadou Mbaye,DF,Cádiz,24,1998
1612,Chancel Mbemba,DF,Marseille,28,1994
1613,Bryan Mbeumo,FW,Brentford,23,1999
1614,Jason Mbock,MFFW,Angers,23,1999
1615,Nathanael Mbuku,FWMF,Reims,20,2002
1616,John McGinn,MF,Aston Villa,28,1994
1617,Scott McKenna,DF,Nott'ham Forest,26,1996
1618,Weston McKennie,MF,Leeds United,24,1998
1619,Weston McKennie,MFDF,Juventus,24,1998
1620,Dwight McNeil,FWDF,Everton,23,1999
1621,Scott McTominay,MF,Manchester Utd,26,1996
1622,Gary Medel,MFDF,Bologna,35,1987
1623,Facundo Medina,DF,Lens,23,1999
1624,Ben Mee,DF,Brentford,33,1989
1625,Bamo Meïté,DF,Lorient,21,2001
1626,Soualiho Meïté,MF,Cremonese,28,1994
1627,Farid El Melali,FWDF,Angers,25,1997
1628,Gonzalo Melero,MF,Almería,29,1994
1629,Birger Meling,DF,Rennes,28,1994
1630,Memphis,FW,Barcelona,28,1994
1631,Memphis,FW,Atlético Madrid,28,1994
1632,Houboulang Mendes,DF,Almería,24,1998
1633,Nuno Mendes,DFMF,Paris S-G,20,2002
1634,Thiago Mendes,DFMF,Lyon,30,1992
1635,Brais Méndez,MF,Real Sociedad,26,1997
1636,Diego Méndez,MF,Rayo Vallecano,19,2003
1637,Antoine Mendy,DF,Nice,18,2004
1638,Arial Mendy,DF,Clermont Foot,28,1994
1639,Batista Mendy,MFDF,Angers,23,2000
1640,Edouard Mendy,GK,Chelsea,30,1992
1641,Ferland Mendy,DF,Real Madrid,27,1995
1642,Nampalys Mendy,MF,Leicester City,30,1992
1643,Gideon Mensah,DF,Auxerre,24,1998
1644,Chris Mepham,DF,Bournemouth,25,1997
1645,Alex Meret,GK,Napoli,25,1997
1646,Mikel Merino,MF,Real Sociedad,26,1996
1647,Quentin Merlin,DF,Nantes,20,2002
1648,Yýldýrým Mert Çetin,DF,Lecce,26,1997
1649,Roque Mesa,MF,Valladolid,33,1989
1650,Illan Meslier,GK,Leeds United,22,2000
1651,Lionel Messi,MFFW,Paris S-G,35,1987
1652,Junior Messias,FWDF,Milan,31,1991
1653,Thomas Meunier,DF,Dortmund,31,1991
1654,Alexander Meyer,GK,Dortmund,31,1991
1655,Sven Michel,FW,Union Berlin,32,1990
1656,Alexander Mighten,FW,Nott'ham Forest,20,2002
1657,Tommaso Milanese,MF,Cremonese,20,2002
1658,Nikola Milenkovi?,DF,Fiorentina,25,1997
1659,Arkadiusz Milik,FW,Juventus,28,1994
1660,Arkadiusz Milik,FW,Marseille,28,1994
1661,Sergej Milinkovi?-Savi?,MF,Lazio,27,1995
1662,Vanja Milinkovi?-Savi?,GK,Torino,25,1997
1663,Éder Militão,DF,Real Madrid,25,1998
1664,Luka Milivojevi?,MF,Crystal Palace,31,1991
1665,Luis Milla,MF,Getafe,28,1994
1666,Pere Milla,FWMF,Elche,30,1992
1667,Enzo Millot,MF,Stuttgart,20,2002
1668,James Milner,DFMF,Liverpool,37,1986
1669,Marko Milovanovi?,FW,Almería,19,2003
1670,Kim Min-jae,DF,Napoli,26,1996
1671,Yerry Mina,DF,Everton,28,1994
1672,Takumi Minamino,MFFW,Monaco,28,1995
1673,Tyrone Mings,DF,Aston Villa,29,1993
1674,Óscar Mingueza,DF,Celta Vigo,23,1999
1675,Rafa Mir,FW,Sevilla,25,1997
1676,Aleksei Miranchuk,MF,Torino,27,1995
1677,Juan Miranda,DF,Betis,23,2000
1678,Fabio Miretti,MFFW,Juventus,19,2003
1679,Tyrick Mitchell,DF,Crystal Palace,23,1999
1680,Kaoru Mitoma,FWDF,Brighton,25,1997
1681,Aleksandar Mitrovi?,FW,Fulham,28,1994
1682,Stefan Mitrovi?,DF,Getafe,32,1990
1683,Maximilian Mittelstädt,DF,Hertha BSC,25,1997
1684,Henrikh Mkhitaryan,MF,Inter,34,1989
1685,Anthony Modeste,FW,Dortmund,34,1988
1686,Luka Modri?,MF,Real Madrid,37,1985
1687,Terem Moffi,FW,Nice,23,1999
1688,Terem Moffi,FW,Lorient,23,1999
1689,Mostafa Mohamed,FW,Nantes,25,1997
1690,Tobias Mohr,DFMF,Schalke 04,27,1995
1691,Johan Mojica,DF,Villarreal,30,1992
1692,Johan Mojica,DFMF,Elche,30,1992
1693,Clinton Mola,DF,Stuttgart,21,2001
1694,Nahuel Molina,DF,Atlético Madrid,24,1998
1695,Salvatore Molina,DF,Monza,31,1992
1696,Florent Mollet,MFFW,Nantes,31,1991
1697,Florent Mollet,MF,Schalke 04,31,1991
1698,Jon Moncayola,MFFW,Osasuna,24,1998
1699,Monchu,MF,Valladolid,23,1999
1700,César Montes,DF,Espanyol,25,1997
1701,Daniele Montevago,FW,Sampdoria,19,2003
1702,Gonzalo Montiel,DF,Sevilla,26,1997
1703,Lorenzo Montipò,GK,Hellas Verona,26,1996
1704,Martín Montoya,DF,Betis,31,1991
1705,Kieffer Moore,FW,Bournemouth,30,1992
1706,Andrew Moran,FW,Brighton,19,2003
1707,Álvaro Morata,FW,Atlético Madrid,30,1992
1708,Jon Morcillo,FWMF,Athletic Club,24,1998
1709,Alberto Moreno,DFFW,Villarreal,30,1992
1710,Álex Moreno,DF,Aston Villa,29,1993
1711,Álex Moreno,DF,Betis,29,1993
1712,Diego Moreno,DF,Osasuna,21,2001
1713,Gerard Moreno,FW,Villarreal,30,1992
1714,Marlos Moreno,MFDF,Troyes,26,1996
1715,Tete Morente,MFDF,Elche,26,1996
1716,Ilaix Moriba,MF,Valencia,20,2003
1717,Manu Morlanes,MF,Villarreal,24,1999
1718,Manu Morlanes,MF,Mallorca,24,1999
1719,Nikola Moro,MF,Bologna,24,1998
1720,Loren Morón,FW,Betis,29,1993
1721,Cristhian Mosquera,DF,Valencia,18,2004
1722,Dany Mota,FWMF,Monza,24,1998
1723,Lebo Mothiba,FWMF,Strasbourg,27,1996
1724,Youssoufa Moukoko,FW,Dortmund,18,2004
1725,Steve Mounié,FW,Brest,28,1994
1726,Mason Mount,MFFW,Chelsea,24,1999
1727,Lucas Moura,MFDF,Tottenham,30,1992
1728,Bevic Moussiti-Oko,FW,Ajaccio,28,1995
1729,João Moutinho,MF,Wolves,36,1986
1730,João Moutinho,DFFW,Spezia,25,1998
1731,Samuel Moutoussamy,MF,Nantes,26,1996
1732,Divin Mubama,FW,West Ham,18,2004
1733,Mykhailo Mudryk,FW,Chelsea,22,2001
1734,Nordi Mukiele,DF,Paris S-G,25,1997
1735,Mert Müldür,DF,Sassuolo,23,1999
1736,Florian Müller,GK,Stuttgart,25,1997
1737,Thomas Müller,FWMF,Bayern Munich,33,1989
1738,Abdul Mumin,DF,Rayo Vallecano,24,1998
1739,Marshall Munetsi,MF,Reims,26,1996
1740,Iker Muniain,MF,Athletic Club,30,1992
1741,Aihen Muñoz,DF,Real Sociedad,25,1997
1742,Pablo Muñoz,MF,Rayo Vallecano,19,2003
1743,Luis Muriel,FW,Atalanta,31,1991
1744,Jeison Murillo,DF,Sampdoria,30,1992
1745,Vedat Muriqi,FW,Mallorca,28,1994
1746,Jacob Murphy,FW,Newcastle Utd,27,1995
1747,Nicola Murru,DF,Sampdoria,28,1994
1748,Yunus Musah,MF,Valencia,20,2002
1749,Jamal Musiala,MFFW,Bayern Munich,19,2003
1750,Juan Musso,GK,Atalanta,28,1994
1751,Suliman Mustapha,FWMF,Mainz 05,21,2001
1752,Yvon Mvogo,GK,Lorient,28,1994
1753,Enock Mwepu,FWMF,Brighton,25,1998
1754,Vitaliy Mykolenko,DFMF,Everton,23,1999
1755,Joakim Mæhle,DFMF,Atalanta,25,1997
1756,Obite N'Dicka,DF,Eint Frankfurt,23,1999
1757,Nathan N'Goumou,FW,Toulouse,22,2000
1758,Nathan N'Goumou,FW,M'Gladbach,22,2000
1759,Stanley N'Soki,DF,Hoffenheim,23,1999
1760,Nacho,DF,Real Madrid,33,1990
1761,Nikolas Nartey,DFMF,Stuttgart,22,2000
1762,Juanjo Narváez,MFFW,Valladolid,28,1995
1763,Matija Nastasi?,DF,Mallorca,29,1993
1764,Roberto Navarro,MFFW,Real Sociedad,20,2002
1765,Jesús Navas,DFFW,Sevilla,37,1985
1766,Keylor Navas,GK,Nott'ham Forest,36,1986
1767,Michel Ndary Adopo,MFDF,Torino,22,2000
1768,Youssouf Ndayishimiye,MFDF,Nice,24,1998
1769,Papa Ndiaga Yade,DFMF,Troyes,23,2000
1770,Wilfred Ndidi,MFDF,Leicester City,26,1996
1771,Tanguy Ndombele,MF,Napoli,26,1996
1772,Álvaro Negredo,FW,Cádiz,37,1985
1773,Reiss Nelson,FW,Arsenal,23,1999
1774,Ilija Nestorovski,FWMF,Udinese,32,1990
1775,Neto,GK,Bournemouth,33,1989
1776,Pedro Neto,FWMF,Wolves,22,2000
1777,Luca Netz,DFFW,M'Gladbach,19,2003
1778,Manuel Neuer,GK,Bayern Munich,36,1986
1779,Florian Neuhaus,MF,M'Gladbach,25,1997
1780,Rúben Neves,MF,Wolves,25,1997
1781,Neymar,MFFW,Paris S-G,31,1992
1782,Jessic Ngankam,MFFW,Hertha BSC,22,2000
1783,Cyril Ngonge,FWMF,Hellas Verona,22,2000
1784,Moussa Niakhate,DF,Nott'ham Forest,26,1996
1785,Ibrahima Niane,FW,Angers,23,1999
1786,M'Baye Niang,FW,Auxerre,28,1994
1787,Tanguy Nianzou,DF,Sevilla,20,2002
1788,Rasmus Nicolaisen,DF,Toulouse,25,1997
1789,Hans Nicolussi Caviglia,MF,Salernitana,22,2000
1790,Florian Niederlechner,FWMF,Augsburg,32,1990
1791,Florian Niederlechner,FW,Hertha BSC,32,1990
1792,Saúl Ñíguez,MFDF,Atlético Madrid,28,1994
1793,Dimitris Nikolaou,DF,Spezia,24,1998
1794,Fernando Niño,MF,Villarreal,22,2000
1795,Rasmus Nissen,DF,Leeds United,25,1997
1796,Justin Njinmah,FW,Dortmund,22,2000
1797,Eddie Nketiah,FW,Arsenal,23,1999
1798,Christopher Nkunku,FWMF,RB Leipzig,25,1997
1799,Lukas Nmecha,FW,Wolfsburg,24,1998
1800,Diego Noguerol,FWDF,Valencia,20,2002
1801,Arnaud Nordin,FWMF,Montpellier,24,1998
1802,Riad Nouri,MF,Ajaccio,37,1985
1803,Hugo Novoa,DFFW,RB Leipzig,20,2003
1804,Randy Ntekja,FW,Elche,25,1997
1805,Randy Ntekja,FWMF,Rayo Vallecano,25,1997
1806,Alexander Nübel,GK,Monaco,26,1996
1807,Matheus Nunes,MF,Wolves,24,1998
1808,Darwin Núñez,FW,Liverpool,23,1999
1809,Unai Núñez,DF,Celta Vigo,26,1997
1810,Bram Nuytinck,DF,Udinese,32,1990
1811,Bram Nuytinck,DF,Sampdoria,32,1990
1812,Ethan Nwaneri,FW,Arsenal,15,2007
1813,Gerzino Nyamsi,DF,Strasbourg,26,1997
1814,Ørjan Nyland,GK,RB Leipzig,32,1990
1815,M'Bala Nzola,FW,Spezia,26,1996
1816,Christian Nørgaard,MF,Brentford,28,1994
1817,Lewis O'Brien,MF,Nott'ham Forest,24,1998
1818,Pedro Obiang,MF,Sassuolo,30,1992
1819,Jan Oblak,GK,Atlético Madrid,30,1993
1820,Brian Ocampo,MFFW,Cádiz,23,1999
1821,Lucas Ocampos,FWMF,Sevilla,28,1994
1822,Guillermo Ochoa,GK,Salernitana,37,1985
1823,Wilson Odobert,MFFW,Troyes,18,2004
1824,Tim Oermann,DF,Bochum,19,2003
1825,Angelo Ogbonna,DF,West Ham,34,1988
1826,Florent Ogier,DF,Clermont Foot,33,1989
1827,David Okereke,FWMF,Cremonese,25,1997
1828,Caleb Okoli,DF,Atalanta,21,2001
1829,Olasagasti,MFDF,Real Sociedad,22,2000
1830,Lucas Olaza,DF,Valladolid,28,1994
1831,Finn Ole Becker,MF,Hoffenheim,22,2000
1832,Mathias Olesen,MF,Köln,21,2001
1833,Michael Olise,MFFW,Crystal Palace,21,2001
1834,Brian Oliván,DF,Espanyol,28,1994
1835,Lucas Oliveira Rosa,DF,Valladolid,22,2000
1836,Mathías Olivera,DF,Napoli,25,1997
1837,Dani Olmo,MFFW,RB Leipzig,24,1998
1838,Robin Olsen,GK,Aston Villa,33,1990
1839,Warmed Omari,DF,Rennes,22,2000
1840,Jonas Omlin,GK,Montpellier,29,1994
1841,Jonas Omlin,GK,M'Gladbach,29,1994
1842,Ado Onaiwu,FW,Toulouse,27,1995
1843,Amadou Onana,MF,Everton,21,2001
1844,André Onana,GK,Inter,26,1996
1845,Jean Onana,MF,Lens,23,2000
1846,Karim Onisiwo,FWMF,Mainz 05,30,1992
1847,Josh Onomah,MF,Fulham,25,1997
1848,Paul Onuachu,FW,Southampton,28,1994
1849,Frank Onyeka,MF,Brentford,25,1998
1850,Loïs Openda,FW,Lens,22,2000
1851,Willi Orban,DF,RB Leipzig,30,1992
1852,Ivan Ordets,DF,Bochum,30,1992
1853,Divock Origi,FW,Milan,27,1995
1854,Aimar Oroz,MFFW,Osasuna,21,2001
1855,Mislav Orši?,MF,Southampton,30,1992
1856,Riccardo Orsolini,FW,Bologna,26,1997
1857,Pedro Ortiz,MF,Sevilla,22,2000
1858,Jordi Osei-Tutu,FWDF,Bochum,24,1998
1859,Victor Osimhen,FW,Napoli,24,1998
1860,Patrick Osterhage,MFFW,Bochum,23,2000
1861,Paulo Otávio,DF,Wolfsburg,28,1994
1862,Dango Ouattara,MF,Bournemouth,21,2002
1863,Dango Ouattara,FWMF,Lorient,21,2002
1864,Remi Oudin,FWMF,Lecce,26,1996
1865,Zinédine Ould Khaled,MFFW,Angers,23,2000
1866,Azzedine Ounahi,MF,Marseille,22,2000
1867,Azzedine Ounahi,MFFW,Angers,22,2000
1868,Adam Ounas,FW,Napoli,26,1996
1869,Adam Ounas,FW,Lille,26,1996
1870,Thomas Ouwejan,DF,Schalke 04,26,1996
1871,Reece Oxford,DF,Augsburg,24,1998
1872,Alex Oxlade-Chamberlain,FWMF,Liverpool,29,1993
1873,Mikel Oyarzabal,FWMF,Real Sociedad,25,1997
1874,Salih Özcan,MF,Dortmund,25,1998
1875,Cenk Özkacar,DF,Valencia,22,2000
1876,David Ozoh,FW,Crystal Palace,17,2005
1877,Levin Öztunalý,MF,Union Berlin,26,1996
1878,Fernando Pacheco,GK,Almería,30,1992
1879,Jon Pacheco,DF,Real Sociedad,22,2001
1880,Gonçalo Paciência,FW,Celta Vigo,28,1994
1881,Simone Pafundi,MF,Udinese,16,2006
1882,Exequiel Palacios,MF,Leverkusen,24,1998
1883,Helibelton Palacios,DF,Elche,29,1993
1884,Ante Palaversa,MF,Troyes,22,2000
1885,Isaac Palazón Camacho,FWMF,Rayo Vallecano,28,1994
1886,João Palhinha,MF,Fulham,27,1995
1887,Nicolas Pallois,DF,Nantes,35,1987
1888,Cole Palmer,FWMF,Manchester City,20,2002
1889,Erik Palmer-Brown,DF,Troyes,25,1997
1890,Emerson Palmieri,DFMF,West Ham,28,1994
1891,Miloš Pantovi?,MF,Union Berlin,26,1996
1892,Flavio Paoletti,MF,Sampdoria,20,2003
1893,Antonios Papadopoulos,DF,Dortmund,23,1999
1894,Lucas Paquetá,MF,West Ham,25,1997
1895,Lucas Paquetá,MF,Lyon,25,1997
1896,Aitor Paredes,DF,Athletic Club,22,2000
1897,Kevin Paredes,MFFW,Wolfsburg,19,2003
1898,Leandro Paredes,MF,Juventus,28,1994
1899,Leandro Paredes,MF,Paris S-G,28,1994
1900,Daniel Parejo,MF,Villarreal,33,1989
1901,Fabiano Parisi,DF,Empoli,22,2000
1902,Moises Parra Gutierrez,FW,Getafe,20,2002
1903,Raúl Parra,DFMF,Cádiz,23,1999
1904,Thomas Partey,MF,Arsenal,29,1993
1905,Marco Pašali?,MF,Dortmund,22,2000
1906,Mario Pašali?,MFFW,Atalanta,28,1995
1907,Felix Passlack,DF,Dortmund,24,1998
1908,Javier Pastore,MF,Elche,33,1989
1909,Patric,DF,Lazio,29,1993
1910,Rui Patrício,GK,Roma,34,1988
1911,Nathan Patterson,DFMF,Everton,21,2001
1912,Paulinho,FW,Leverkusen,22,2000
1913,Gabriel Paulista,DF,Valencia,32,1990
1914,Benjamin Pavard,DF,Bayern Munich,26,1996
1915,Ji?í Pavlenka,GK,Werder Bremen,30,1992
1916,Dimitri Payet,MFFW,Marseille,35,1987
1917,Ben Pearson,MF,Bournemouth,28,1995
1918,Kristian Pedersen,DF,Köln,28,1994
1919,Mads Pedersen,DFMF,Augsburg,26,1996
1920,Alfonso Pedraza,DF,Villarreal,26,1996
1921,Pedri,MFFW,Barcelona,20,2002
1922,Pedro,FW,Lazio,35,1987
1923,Jordan Pefok,FW,Union Berlin,26,1996
1924,Gianluca Pegolo,GK,Sassuolo,41,1981
1925,Peter Pekarík,DF,Hertha BSC,36,1986
1926,Pietro Pellegri,FW,Torino,21,2001
1927,Lorenzo Pellegrini,MF,Roma,26,1996
1928,Luca Pellegrini,DF,Eint Frankfurt,23,1999
1929,Facundo Pellistri,FW,Manchester Utd,21,2001
1930,Timothee Pembele,DF,Paris S-G,20,2002
1931,Rubén Peña,DFMF,Osasuna,31,1991
1932,Patrick Pentz,GK,Reims,26,1997
1933,Nicolas Pépé,FWMF,Nice,27,1995
1934,Ricardo Pepi,FW,Augsburg,20,2003
1935,Pepín,MF,Monza,26,1996
1936,Alberto Perea,MF,Cádiz,32,1990
1937,Juan Perea,FW,Stuttgart,22,2000
1938,Andreas Pereira,MF,Fulham,27,1996
1939,Brayann Pereira,DF,Auxerre,19,2003
1940,Danilo Pereira,DFMF,Paris S-G,31,1991
1941,Mathias Pereira Lage,MFFW,Brest,26,1996
1942,Ricardo Pereira,MFFW,Leicester City,29,1993
1943,Roberto Pereyra,DFMF,Udinese,32,1991
1944,Ayoze Pérez,MFFW,Leicester City,29,1993
1945,Ayoze Pérez,FW,Betis,29,1993
1946,Carles Pérez,MFFW,Celta Vigo,24,1998
1947,Francisco Perez,FWDF,Valencia,20,2002
1948,Kike Pérez,MF,Valladolid,25,1997
1949,Lucas Pérez,FW,Cádiz,34,1988
1950,Luis Pérez,DF,Valladolid,28,1995
1951,Nehuén Pérez,DF,Udinese,22,2000
1952,Mattia Perin,GK,Juventus,30,1992
1953,Ivan Periši?,DFMF,Tottenham,34,1989
1954,Romain Perraud,DF,Southampton,25,1997
1955,Gaëtan Perrin,MFFW,Auxerre,26,1996
1956,Lucas Perrin,DF,Strasbourg,24,1998
1957,Matteo Pessina,MF,Monza,25,1997
1958,Andrea Petagna,FW,Monza,27,1995
1959,Nils Petersen,FW,Freiburg,34,1988
1960,Lukas Petkov,MFFW,Augsburg,22,2000
1961,Germán Pezzella,DF,Betis,31,1991
1962,Giuseppe Pezzella,DF,Lecce,25,1997
1963,Luca Pfeiffer,FW,Stuttgart,26,1996
1964,Maximilian Philipp,FW,Wolfsburg,28,1994
1965,Maximilian Philipp,MF,Werder Bremen,28,1994
1966,Kalvin Phillips,MF,Manchester City,27,1995
1967,Nathaniel Phillips,DF,Liverpool,25,1997
1968,Krzysztof Pi?tek,FW,Salernitana,27,1995
1969,Roberto Piccoli,FW,Hellas Verona,22,2001
1970,Roberto Piccoli,MFFW,Empoli,22,2001
1971,Charles Pickel,MF,Cremonese,25,1997
1972,Jordan Pickford,GK,Everton,28,1994
1973,Amos Pieper,DF,Werder Bremen,25,1998
1974,Ronaël Pierre-Gabriel,DF,Espanyol,24,1998
1975,Ronaël Pierre-Gabriel,DF,Strasbourg,24,1998
1976,Andrea Pinamonti,FW,Sassuolo,23,1999
1977,Ethan Pinnock,DF,Brentford,29,1993
1978,Yeremi Pino,MFFW,Villarreal,20,2002
1979,Gerard Piqué,DF,Barcelona,36,1987
1980,Lorenzo Pirola,DF,Salernitana,20,2002
1981,Marko Pjaca,MFFW,Empoli,27,1995
1982,Óscar Plano,FWMF,Valladolid,32,1991
1983,Gonzalo Plata,FWMF,Valladolid,22,2000
1984,Marvin Plattenhardt,DF,Hertha BSC,31,1992
1985,Alassane Pléa,FW,M'Gladbach,29,1993
1986,Tommaso Pobega,MF,Milan,23,1999
1987,Daniel Podence,FWMF,Wolves,27,1995
1988,Joel Pohjanpalo,FWMF,Leverkusen,28,1994
1989,Matteo Politano,FW,Napoli,29,1993
1990,Sebastian Polter,FWMF,Schalke 04,31,1991
1991,Ezequiel Ponce,FW,Elche,25,1997
1992,Julien Ponceau,MF,Lorient,22,2000
1993,Marin Pongra?i?,DF,Lecce,25,1997
1994,Nick Pope,GK,Newcastle Utd,30,1992
1995,?ukasz Por?ba,MF,Lens,22,2000
1996,Jackson Porozo,DF,Troyes,22,2000
1997,Pedro Porro,DF,Tottenham,23,1999
1998,Francisco Portillo,FWMF,Almería,32,1990
1999,Portu,DFMF,Getafe,30,1992
2000,Stefan Posch,DF,Bologna,25,1997
2001,Stefan Posch,DF,Hoffenheim,25,1997
2002,Yussuf Poulsen,FWDF,RB Leipzig,28,1994
2003,José Pozo,MF,Rayo Vallecano,26,1996
2004,Alejandro Pozo Pozo,DF,Almería,23,1999
2005,Dennis Praet,MFFW,Leicester City,28,1994
2006,Abdón Prats,FWMF,Mallorca,30,1992
2007,Sanjin Prci?,MF,Strasbourg,29,1993
2008,Isaac Price,MF,Everton,19,2003
2009,Grischa Prömel,MF,Hoffenheim,28,1995
2010,Ivan Provedel,GK,Lazio,28,1994
2011,Javi Puado,FWMF,Espanyol,24,1998
2012,Mehdi Puch Herrantz,MF,Ajaccio,19,2004
2013,Tymoteusz Puchacz,DF,Union Berlin,24,1999
2014,Arnau Puigmal,MFDF,Almería,22,2001
2015,Christian Pulisic,FWDF,Chelsea,24,1998
2016,Ignacio Pussetto,MFDF,Sampdoria,27,1995
2017,Niklas Pyyhtiä,MF,Bologna,19,2003
2018,Fabio Quagliarella,FW,Sampdoria,40,1983
2019,Giacomo Quagliata,DF,Cremonese,22,2000
2020,Joshua Quarshie,MF,Hoffenheim,18,2004
2021,Ghjuvanni Quilichini,GK,Ajaccio,20,2002
2022,Domingos Quina,MF,Elche,23,1999
2023,Adrien Rabiot,MF,Juventus,27,1995
2024,Nemanja Radonji?,MFFW,Torino,26,1996
2025,Ivan Radovanovi?,MFDF,Salernitana,34,1988
2026,Ionu? Radu,GK,Cremonese,25,1997
2027,Ionu? Radu,GK,Auxerre,25,1997
2028,Antonio Raillo,DF,Mallorca,31,1991
2029,Predrag Rajkovi?,GK,Mallorca,27,1995
2030,Ivan Rakiti?,MF,Sevilla,34,1988
2031,Diant Ramaj,GK,Eint Frankfurt,21,2001
2032,Largie Ramazani,FWMF,Almería,21,2001
2033,Adil Rami,DF,Troyes,37,1985
2034,Chris Ramos,MF,Cádiz,26,1997
2035,Sergio Ramos,DF,Paris S-G,36,1986
2036,Aaron Ramsdale,GK,Arsenal,24,1998
2037,Aaron Ramsey,MF,Nice,32,1990
2038,Jacob Ramsey,MF,Aston Villa,21,2001
2039,Luca Ranieri,DF,Fiorentina,23,1999
2040,Andrea Ranocchia,DF,Monza,34,1988
2041,Filippo Ranocchia,MF,Monza,21,2001
2042,Lilian Raolisoa,MFDF,Angers,22,2000
2043,Raphinha,FW,Barcelona,26,1996
2044,Nicolai Rapp,MFDF,Werder Bremen,26,1996
2045,Elba Rashani,MFDF,Clermont Foot,29,1993
2046,Marcus Rashford,FW,Manchester Utd,25,1997
2047,Giacomo Raspadori,FWMF,Napoli,22,2000
2048,Giacomo Raspadori,FW,Sassuolo,22,2000
2049,Rafael Ratão,FW,Toulouse,27,1995
2050,David Raum,DFFW,RB Leipzig,24,1998
2051,Rayan Raveloson,MFDF,Auxerre,26,1997
2052,David Raya,GK,Brentford,27,1995
2053,Tim Ream,DF,Fulham,35,1987
2054,Ante Rebi?,FW,Milan,29,1993
2055,Arkadiusz Reca,DF,Spezia,27,1995
2056,Nathan Redmond,DF,Southampton,28,1994
2057,Harrison Reed,MF,Fulham,28,1995
2058,Sergio Reguilón,DF,Atlético Madrid,26,1996
2059,Bobby Reid,FWDF,Fulham,30,1993
2060,Pepe Reina,GK,Villarreal,40,1982
2061,Jeff Reine-Adélaïde,MF,Troyes,25,1998
2062,Jeff Reine-Adélaïde,MF,Lyon,25,1998
2063,Reinier,MFFW,Girona,21,2002
2064,Rocco Reitz,MF,M'Gladbach,20,2002
2065,Karim Rekik,DF,Sevilla,28,1994
2066,Álex Remiro,GK,Real Sociedad,27,1995
2067,Panagiotis Retsos,DF,Hellas Verona,24,1998
2068,Marco Reus,MF,Dortmund,33,1989
2069,Alejandro Revuelta Montero,DF,Getafe,22,2000
2070,Elvis Rexhbeçaj,MF,Augsburg,25,1997
2071,Gio Reyna,FWMF,Dortmund,20,2002
2072,Chadi Riad,MF,Barcelona,19,2003
2073,Nico Ribaudo,FWMF,Espanyol,21,2001
2074,Alexsandro Ribeiro,DF,Lille,23,1999
2075,Franck Ribéry,MF,Salernitana,39,1983
2076,Samuele Ricci,MF,Torino,21,2001
2077,Declan Rice,MF,West Ham,24,1999
2078,Chris Richards,DF,Crystal Palace,22,2000
2079,Richarlison,MFFW,Tottenham,25,1997
2080,Marco Richter,MFFW,Hertha BSC,25,1997
2081,Diego Rico,DF,Real Sociedad,29,1993
2082,Jaïro Riedewald,DFFW,Crystal Palace,26,1996
2083,Manuel Riemann,GK,Bochum,34,1988
2084,Tomás Rincón,MF,Sampdoria,35,1988
2085,Rémy Riou,GK,Lyon,35,1987
2086,Renaud Ripart,FWMF,Troyes,29,1993
2087,Rodrigo Riquelme,MFFW,Girona,22,2000
2088,Matt Ritchie,FW,Newcastle Utd,33,1989
2089,Sergi Roberto,DF,Barcelona,31,1992
2090,Lucas Robertone,MF,Almería,25,1997
2091,Andrew Robertson,DF,Liverpool,28,1994
2092,Antonee Robinson,DF,Fulham,25,1997
2093,Joel Roca,MFFW,Girona,17,2005
2094,Marc Roca,MF,Leeds United,26,1996
2095,Enzo Roco,DF,Elche,30,1992
2096,Marek Rodák,GK,Fulham,26,1996
2097,Sebastian Rode,MF,Eint Frankfurt,32,1990
2098,Joe Rodon,DF,Rennes,25,1997
2099,Rodri,MF,Manchester City,26,1996
2100,Rodrigo,FWMF,Leeds United,31,1991
2101,Rodrigo,FWMF,Betis,22,2000
2102,Ángel Rodríguez,FWMF,Mallorca,35,1987
2103,Óscar Rodríguez Arnaiz,MF,Celta Vigo,24,1998
2104,Dani Rodríguez,MF,Mallorca,34,1988
2105,Guido Rodríguez,MF,Betis,28,1994
2106,Pablo Rodríguez,FWMF,Lecce,21,2001
2107,Ricardo Rodríguez,DF,Torino,30,1992
2108,Rodrygo,FW,Real Madrid,22,2001
2109,Mads Roerslev,DF,Brentford,23,1999
2110,Agustín Rogel,DF,Hertha BSC,25,1997
2111,Rogério,DF,Sassuolo,25,1998
2112,Alessio Romagnoli,DF,Lazio,28,1995
2113,Cristian Romero,DF,Tottenham,24,1998
2114,Iván Romero,MF,Sevilla,21,2001
2115,Luka Romero,FW,Lazio,18,2004
2116,Oriol Romeu,MF,Southampton,31,1991
2117,Oriol Romeu,MF,Girona,31,1991
2118,Cristiano Ronaldo,FW,Manchester Utd,38,1985
2119,Connor Ronan,MF,Wolves,24,1998
2120,Salomón Rondón,FW,Everton,33,1989
2121,Valentin Rongier,MF,Marseille,28,1994
2122,Marten de Roon,MF,Atalanta,31,1991
2123,Pablo Rosario,MFDF,Nice,26,1997
2124,Tom Rothe,DF,Dortmund,18,2004
2125,Joe Rothwell,MFDF,Bournemouth,28,1995
